Cust_id,Responder,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18
7897,0,A,2678,F,51,Female,Married,5,6,10,9,6,Coupon,No,2,,No,Yes,140
7898,0,G,3954,F,31,Female,Unmarried,5,6,4,4,6,Cash,No,3,,No,Yes,145
7899,0,F,4230,E,8,Male,Married,5,6,8,2,1,Other,Yes,5,,Yes,Yes,93
7900,0,H,6934,B,38,Male,Unmarried,6,6,9,8,10,Other,No,5,,Yes,Yes,25
7901,0,I,6930,F,47,Male,Unmarried,4,7,8,6,1,Other,No,1,,Yes,No,67
7902,0,H,1036,C,18,Male,Married,3,7,4,10,5,Coupon,Yes,3,,Yes,Yes,108
7903,0,F,4435,B,37,Female,Married,5,4,2,6,7,Coupon,No,5,,No,No,70
7904,0,F,7996,C,37,Male,Married,2,3,1,3,9,Coupon,Yes,1,,No,No,120
7905,0,H,7980,C,29,Female,Married,7,4,5,7,8,Coupon,Yes,4,,No,Yes,122
7906,0,I,7682,E,49,Male,Married,4,1,8,4,9,Coupon,No,5,,No,Yes,196
7907,0,H,4656,B,33,Female,Married,3,3,10,1,8,Coupon,Yes,4,,No,Yes,138
7908,0,B,2643,B,48,Male,Married,1,6,4,7,9,Other,Yes,3,,No,Yes,80
7909,0,I,2012,D,43,Male,Married,7,2,7,10,5,Other,No,5,,No,Yes,42
7910,0,B,8478,F,57,Female,Unmarried,7,7,10,4,7,Cash,Yes,5,,No,No,172
7911,0,G,8432,F,64,Female,Married,5,2,2,6,3,Coupon,Yes,4,,Yes,No,124
7912,0,D,7135,E,26,Female,Married,3,2,4,4,10,Coupon,No,4,,Yes,Yes,117
7913,0,E,5823,D,76,Male,Married,4,6,6,7,1,Cash,Yes,1,,No,No,111
7914,0,C,3326,E,16,Female,Married,3,3,2,2,1,Card,Yes,5,,Yes,Yes,136
7915,0,B,7293,B,71,Male,Unmarried,3,1,1,6,5,Card,Yes,4,,Yes,No,137
7916,0,A,8383,A,25,Female,Married,3,6,9,8,4,Coupon,Yes,1,,Yes,No,97
7917,0,G,4157,F,73,Male,Unmarried,5,1,7,3,9,Other,No,3,,No,No,163
7918,0,D,2274,A,6,Female,Married,3,2,1,4,7,Coupon,Yes,5,,Yes,No,157
7919,0,E,7559,C,34,Male,Married,7,2,5,8,8,Cash,No,2,,No,No,28
7920,0,C,2106,A,48,Female,Unmarried,2,4,10,9,7,Card,No,1,,No,No,73
7921,0,B,5887,B,49,Female,Married,5,5,10,4,1,Coupon,No,2,,Yes,Yes,25
7922,0,A,5157,C,19,Male,Married,6,2,10,1,3,Coupon,Yes,3,,Yes,Yes,143
7923,0,E,6442,B,44,Female,Unmarried,5,3,7,4,5,Cash,Yes,3,,Yes,Yes,10
7924,0,C,6813,D,41,Male,Unmarried,3,6,5,10,7,Coupon,No,1,,No,No,131
7925,0,B,7545,A,49,Female,Married,4,6,6,10,3,Card,No,1,,No,No,187
7926,0,A,1005,E,58,Male,Married,2,7,5,4,5,Coupon,No,2,,Yes,Yes,102
7927,0,G,6850,B,70,Male,Unmarried,7,6,9,2,7,Card,No,5,,No,Yes,22
7928,0,F,7214,A,54,Female,Unmarried,6,3,10,10,6,Card,No,3,,Yes,Yes,33
7929,0,H,5366,F,71,Female,Unmarried,3,6,1,10,6,Cash,No,5,,No,Yes,197
7930,0,I,2587,A,75,Female,Unmarried,2,3,10,5,4,Other,Yes,1,,Yes,No,16
7931,0,H,3621,C,36,Male,Married,7,5,8,5,4,Cash,Yes,3,,Yes,No,119
7932,0,F,5591,A,37,Male,Married,1,7,5,3,1,Card,Yes,1,,Yes,Yes,138
7933,0,F,7933,B,46,Female,Married,2,7,5,7,2,Cash,Yes,4,,Yes,Yes,124
7934,0,H,4833,C,43,Male,Married,7,1,2,8,3,Card,Yes,5,,Yes,Yes,32
7935,0,I,5951,B,72,Male,Married,1,7,7,3,10,Card,No,1,,Yes,No,192
7936,0,H,3019,D,64,Male,Married,7,5,5,4,10,Cash,No,3,,Yes,No,58
7937,0,B,6261,A,58,Male,Married,4,3,10,8,4,Card,No,1,,Yes,Yes,30
7938,0,I,3061,C,28,Male,Unmarried,7,4,1,10,5,Cash,No,3,,Yes,No,41
7939,0,B,397,C,73,Female,Married,4,2,10,3,4,Card,Yes,5,,No,Yes,83
7940,0,G,7669,E,31,Male,Unmarried,7,3,5,4,10,Cash,No,4,,Yes,Yes,25
7941,0,D,1036,B,66,Male,Married,6,5,8,10,8,Other,No,4,,No,No,91
7942,0,E,8331,B,38,Female,Married,3,6,1,3,6,Card,No,2,,No,Yes,64
7943,0,C,8075,D,14,Male,Unmarried,3,6,8,5,8,Cash,Yes,1,,Yes,No,84
7944,0,B,2075,F,71,Female,Unmarried,2,4,9,3,4,Card,Yes,4,,Yes,Yes,112
7945,0,A,6852,F,26,Male,Unmarried,3,1,3,4,6,Card,No,3,,Yes,No,77
7946,0,G,5950,E,44,Male,Married,3,3,6,9,3,Other,No,1,,No,No,157
7947,0,D,1998,B,31,Female,Unmarried,1,5,5,3,4,Coupon,Yes,3,,Yes,Yes,16
7948,0,E,880,C,77,Female,Married,7,6,5,8,9,Cash,No,2,,No,No,138
7949,0,C,8651,B,30,Female,Married,6,6,4,6,3,Card,Yes,2,,No,Yes,135
7950,0,B,4838,D,11,Male,Unmarried,7,7,6,10,4,Cash,Yes,2,,No,Yes,120
7951,0,A,7835,A,10,Male,Unmarried,1,4,1,7,2,Cash,Yes,4,,Yes,Yes,198
7952,0,E,8858,C,58,Male,Married,3,1,1,8,2,Card,No,1,,Yes,No,161
7953,0,C,2990,C,77,Male,Unmarried,4,7,7,2,4,Cash,No,3,,Yes,Yes,56
7954,0,B,949,E,48,Female,Married,7,7,9,8,1,Card,No,5,,No,Yes,165
7955,0,A,5939,B,22,Female,Married,7,7,4,10,2,Other,Yes,2,,No,No,151
7956,0,G,8732,B,41,Male,Married,6,5,6,10,9,Cash,No,5,,Yes,Yes,114
7957,0,F,1080,B,57,Female,Married,1,2,5,6,5,Cash,No,4,,No,Yes,141
7958,0,H,2421,D,35,Male,Unmarried,6,6,10,7,3,Coupon,Yes,2,,Yes,Yes,145
7959,0,I,8595,F,48,Female,Married,4,3,4,5,10,Cash,Yes,5,,Yes,Yes,177
7960,0,H,407,F,39,Female,Married,2,7,7,5,6,Card,No,5,,No,Yes,164
7961,0,F,447,E,80,Female,Married,4,4,9,5,10,Cash,Yes,2,,No,No,90
7962,0,F,978,B,74,Male,Married,3,6,7,1,10,Card,No,1,,Yes,Yes,57
7963,0,H,5878,C,78,Female,Unmarried,5,4,2,8,9,Card,Yes,4,,No,Yes,184
7964,0,I,3201,B,60,Male,Unmarried,6,2,10,10,2,Cash,No,5,,Yes,No,114
7965,0,H,4344,D,60,Male,Unmarried,1,6,3,3,10,Other,No,3,,Yes,No,113
7966,0,B,2361,C,6,Female,Unmarried,2,6,3,9,8,Other,No,2,,Yes,No,157
7967,0,I,8290,E,80,Male,Unmarried,4,5,6,7,10,Other,No,1,,No,No,45
7968,0,B,518,B,51,Female,Married,1,1,2,3,8,Cash,Yes,4,,No,Yes,57
7969,0,G,2675,B,54,Female,Married,3,4,2,6,7,Other,Yes,4,,Yes,Yes,140
7970,0,D,8638,B,72,Female,Married,4,3,6,5,5,Coupon,No,3,,Yes,Yes,53
7971,0,E,5934,D,63,Male,Married,7,2,3,3,10,Card,No,3,,No,Yes,52
7972,0,C,3016,F,39,Female,Married,3,6,7,9,4,Card,Yes,3,,Yes,Yes,181
7973,0,B,5275,F,73,Female,Unmarried,4,5,9,5,8,Other,Yes,1,,No,Yes,98
7974,0,A,5156,E,40,Female,Unmarried,4,3,9,4,5,Cash,No,1,,No,No,78
7975,0,G,4825,B,29,Male,Unmarried,6,1,3,3,8,Card,Yes,5,,No,Yes,160
7976,0,D,3071,F,28,Male,Unmarried,1,2,6,10,4,Cash,Yes,5,,No,Yes,182
7977,0,E,1608,C,32,Male,Married,4,2,7,8,8,Coupon,Yes,3,,Yes,Yes,138
7978,0,C,6386,B,33,Male,Married,1,2,6,8,3,Card,No,1,,Yes,Yes,175
7979,0,B,1296,C,5,Male,Unmarried,1,6,4,2,10,Coupon,No,4,,Yes,No,38
7980,0,A,3781,C,16,Female,Unmarried,2,4,5,6,4,Coupon,No,4,,No,No,81
7981,0,E,2523,E,43,Male,Married,1,6,4,1,8,Coupon,No,4,,Yes,Yes,158
7982,0,C,7626,B,79,Female,Married,6,2,6,3,2,Card,No,2,,Yes,No,153
7983,0,B,8689,B,35,Male,Married,2,1,6,7,5,Other,No,2,,Yes,Yes,20
7984,0,A,4998,D,50,Female,Married,4,3,3,8,8,Coupon,No,5,,No,Yes,189
7985,0,G,7766,F,60,Male,Unmarried,2,2,4,8,10,Coupon,Yes,2,,Yes,Yes,179
7986,0,F,8224,F,59,Female,Unmarried,7,4,8,6,7,Other,Yes,5,,Yes,Yes,31
7987,0,H,7963,E,76,Male,Unmarried,6,5,1,1,3,Card,No,5,,No,Yes,200
7988,0,I,8450,D,21,Female,Married,4,3,1,5,5,Other,No,2,,Yes,Yes,33
7989,0,H,4093,E,53,Male,Married,5,6,4,2,5,Cash,Yes,4,,No,Yes,188
7990,0,F,4527,B,26,Male,Unmarried,3,2,2,5,4,Cash,No,3,,No,No,62
7991,0,F,4774,A,6,Female,Unmarried,7,2,7,7,1,Card,No,5,,Yes,Yes,114
7992,0,H,7565,F,22,Female,Married,5,1,6,9,2,Other,Yes,2,,Yes,Yes,119
7993,0,I,4979,A,51,Male,Married,2,5,4,8,2,Coupon,No,2,,No,Yes,131
7994,0,H,1597,C,38,Female,Married,6,5,7,9,10,Other,No,2,,No,Yes,17
7995,0,B,4904,A,29,Male,Unmarried,5,3,10,7,3,Card,Yes,5,,No,Yes,144
7996,0,I,1830,B,1,Female,Married,5,4,2,6,6,Coupon,No,2,,Yes,No,83
7997,0,B,1310,C,67,Male,Married,2,4,1,8,5,Other,No,3,,No,Yes,17
7998,0,G,6875,B,74,Female,Unmarried,5,2,8,2,7,Other,Yes,2,,Yes,No,56
7999,0,D,628,D,39,Female,Unmarried,1,4,1,8,4,Coupon,Yes,3,,No,Yes,90
8000,0,E,1831,A,75,Female,Married,1,1,2,1,6,Other,No,1,,No,Yes,183
8001,0,C,4929,E,8,Female,Married,6,6,10,3,7,Card,Yes,4,,Yes,No,95
8002,0,B,3810,B,35,Female,Married,5,7,4,2,5,Coupon,No,5,,Yes,No,169
8003,0,A,8278,A,32,Female,Married,6,7,9,9,4,Card,Yes,2,,No,Yes,13
8004,0,G,8820,F,72,Female,Married,3,1,6,1,3,Cash,Yes,4,,Yes,Yes,17
8005,0,D,2018,A,73,Male,Married,4,2,2,3,10,Cash,No,1,,No,No,137
8006,0,E,6783,C,3,Male,Unmarried,1,7,8,8,8,Cash,Yes,3,,No,Yes,140
8007,0,C,691,A,63,Female,Married,2,6,2,5,10,Other,No,4,,Yes,No,190
8008,0,B,2950,B,11,Male,Married,4,3,5,4,10,Card,No,2,,No,Yes,183
8009,0,A,8678,C,77,Male,Married,3,3,9,10,10,Other,Yes,4,,Yes,No,115
8010,0,E,8772,B,37,Male,Married,2,6,8,9,4,Card,Yes,1,,Yes,No,135
8011,0,C,6878,D,25,Female,Married,3,3,5,2,3,Cash,Yes,4,,Yes,Yes,88
8012,0,B,7774,A,3,Male,Married,5,6,8,8,1,Card,No,2,,No,No,85
8013,0,A,7000,C,60,Male,Unmarried,3,4,6,9,3,Card,Yes,5,,No,No,187
8014,0,G,2424,C,48,Male,Unmarried,4,1,1,7,3,Cash,No,3,,No,Yes,100
8015,0,F,8519,E,53,Female,Unmarried,2,5,5,1,7,Card,No,4,,No,No,184
8016,0,H,6866,B,15,Male,Unmarried,6,5,9,10,1,Coupon,Yes,3,,No,No,74
8017,0,I,5518,B,40,Female,Married,4,4,10,2,2,Other,Yes,2,,No,Yes,137
8018,0,H,2593,D,27,Female,Unmarried,4,7,4,9,3,Cash,No,2,,No,Yes,10
8019,0,F,1119,F,36,Male,Married,2,5,3,10,4,Card,Yes,2,,No,Yes,22
8020,0,F,7275,F,2,Female,Unmarried,3,7,7,8,5,Other,No,4,,No,No,82
8021,0,H,351,E,30,Female,Married,2,6,2,8,5,Cash,No,5,,Yes,No,149
8022,0,I,5174,B,40,Male,Unmarried,7,5,7,3,10,Coupon,Yes,5,,Yes,No,141
8023,0,H,8477,C,53,Male,Married,4,4,8,7,4,Cash,Yes,2,,Yes,No,77
8024,0,B,849,B,49,Female,Unmarried,4,5,3,1,2,Other,No,2,,Yes,Yes,80
8025,0,I,3931,D,22,Male,Married,5,6,7,7,2,Other,Yes,5,,Yes,No,32
8026,0,B,645,A,32,Male,Married,1,1,7,2,8,Card,Yes,1,,Yes,Yes,89
8027,0,G,1568,C,1,Female,Unmarried,2,4,2,2,2,Card,No,3,,Yes,No,87
8028,0,D,5311,C,62,Female,Unmarried,1,3,3,3,8,Coupon,No,1,,Yes,Yes,137
8029,0,E,4959,E,5,Male,Unmarried,2,5,8,3,10,Other,No,2,,No,Yes,180
8030,0,C,2428,B,41,Male,Married,3,4,4,6,1,Coupon,Yes,3,,Yes,Yes,82
8031,0,B,6156,B,34,Female,Married,1,2,8,9,10,Coupon,Yes,5,,Yes,No,67
8032,0,A,8246,B,46,Female,Unmarried,7,7,2,2,2,Other,Yes,2,,Yes,Yes,88
8033,0,G,2430,D,20,Male,Married,2,6,5,10,5,Other,No,2,,Yes,No,125
8034,0,D,403,F,4,Male,Married,1,2,4,3,1,Cash,Yes,3,,Yes,Yes,126
8035,0,E,2847,F,72,Female,Unmarried,7,6,2,8,6,Card,Yes,3,,No,Yes,23
8036,0,C,8256,E,11,Male,Unmarried,4,1,8,9,3,Other,No,5,,Yes,Yes,47
8037,0,B,6713,B,20,Female,Married,3,6,6,7,9,Cash,No,1,,No,Yes,37
8038,0,A,5639,C,23,Female,Married,7,3,2,4,6,Coupon,No,3,,Yes,Yes,103
8039,0,E,514,B,59,Female,Married,6,1,5,6,4,Card,No,5,,Yes,Yes,141
8040,0,C,6506,D,10,Male,Unmarried,3,5,9,6,2,Other,No,3,,No,No,179
8041,0,B,7603,C,38,Male,Married,2,4,8,7,2,Coupon,No,1,,No,No,96
8042,0,A,6717,E,52,Female,Married,3,6,6,9,4,Coupon,No,3,,Yes,Yes,200
8043,0,G,127,B,49,Female,Married,6,6,1,5,1,Coupon,No,5,,No,No,81
8044,0,F,8387,B,55,Female,Unmarried,7,7,10,6,6,Cash,Yes,1,,No,No,61
8045,0,H,5519,B,77,Female,Married,4,5,3,7,5,Other,Yes,4,,No,No,142
8046,0,I,3977,D,1,Male,Married,4,2,4,1,4,Cash,No,1,,Yes,Yes,21
8047,0,H,6958,F,13,Male,Unmarried,7,1,7,8,10,Other,Yes,5,,Yes,No,130
8048,0,F,1818,F,29,Male,Married,4,4,1,6,3,Coupon,Yes,3,,No,Yes,15
8049,0,F,2744,E,65,Female,Married,7,5,5,6,10,Cash,No,3,,No,Yes,140
8050,0,H,8665,B,20,Male,Married,3,4,2,7,4,Card,Yes,4,,No,No,177
8051,0,I,4015,F,36,Male,Married,1,1,3,9,6,Cash,No,2,,Yes,No,101
8052,0,H,1543,C,57,Female,Married,4,6,2,5,8,Coupon,No,2,,Yes,No,161
8053,0,B,6177,B,4,Female,Unmarried,2,4,6,2,4,Coupon,Yes,4,,Yes,No,159
8054,0,I,8326,C,5,Male,Married,1,3,1,5,10,Cash,No,5,,No,Yes,76
8055,0,B,4084,C,48,Female,Married,3,6,7,10,5,Cash,No,3,,Yes,Yes,64
8056,0,G,4010,E,78,Female,Unmarried,6,3,3,1,3,Cash,Yes,5,,No,No,47
8057,0,D,6657,B,67,Female,Married,1,3,6,3,3,Cash,Yes,2,,Yes,No,24
8058,0,E,8260,B,35,Male,Unmarried,6,2,4,8,5,Cash,Yes,4,,No,Yes,102
8059,0,C,2220,D,23,Female,Married,3,4,7,4,3,Cash,No,3,,No,Yes,166
8060,0,B,6952,F,71,Male,Married,2,4,8,6,7,Coupon,Yes,5,,Yes,No,56
8061,0,A,1219,F,28,Female,Married,1,6,4,3,10,Coupon,No,1,,No,Yes,149
8062,0,G,382,E,6,Male,Married,1,4,8,6,6,Coupon,No,2,,Yes,Yes,14
8063,0,D,5270,D,74,Male,Married,1,7,7,9,3,Coupon,No,1,,Yes,Yes,59
8064,0,E,8312,E,63,Female,Married,4,7,4,5,10,Other,No,3,,Yes,No,5
8065,0,C,4219,B,11,Female,Unmarried,4,5,4,4,9,Card,Yes,1,,Yes,No,37
8066,0,B,6244,A,63,Male,Married,3,6,4,4,9,Cash,Yes,4,,No,No,86
8067,0,A,8853,F,73,Male,Married,2,7,10,10,8,Card,Yes,4,,No,Yes,80
8068,0,E,139,A,53,Male,Married,1,7,9,2,4,Other,Yes,5,,No,Yes,120
8069,0,C,7132,C,7,Male,Unmarried,7,4,3,10,3,Other,Yes,5,,No,Yes,96
8070,0,B,8645,A,29,Female,Married,4,7,3,5,3,Other,Yes,4,,No,Yes,128
8071,0,A,132,B,8,Female,Unmarried,7,7,8,8,10,Coupon,No,1,,Yes,Yes,80
8072,0,G,2068,C,22,Female,Unmarried,3,3,1,1,5,Other,No,3,,Yes,Yes,61
8073,0,F,8328,B,12,Male,Unmarried,1,3,7,8,3,Coupon,No,1,,Yes,No,92
8074,0,H,7161,D,60,Male,Married,4,3,3,9,7,Coupon,No,4,,Yes,Yes,188
8075,0,I,2276,A,63,Female,Married,4,7,7,9,4,Coupon,Yes,2,,Yes,No,24
8076,0,H,4524,E,57,Female,Married,1,5,8,9,10,Card,No,3,,Yes,Yes,30
8077,0,F,4309,B,14,Female,Unmarried,1,3,2,6,7,Cash,Yes,2,,No,No,140
8078,0,F,429,A,58,Female,Unmarried,1,3,9,9,4,Coupon,Yes,1,,Yes,Yes,160
8079,0,H,6915,F,70,Female,Married,4,1,1,4,9,Other,No,3,,No,Yes,34
8080,0,I,271,A,9,Female,Unmarried,2,6,9,4,1,Card,Yes,3,,Yes,Yes,22
8081,0,H,8029,C,40,Female,Unmarried,3,3,6,4,5,Card,No,2,,Yes,Yes,149
8082,0,B,732,A,6,Male,Married,6,5,3,5,10,Coupon,No,2,,Yes,Yes,63
8083,0,I,3396,B,14,Female,Unmarried,7,6,3,4,2,Coupon,Yes,3,,No,Yes,173
8084,0,B,6322,C,57,Male,Married,5,2,6,10,9,Other,Yes,5,,No,Yes,195
8085,0,G,2577,B,24,Female,Married,6,1,3,4,1,Coupon,Yes,1,,No,Yes,37
8086,0,D,4386,D,49,Female,Unmarried,5,3,2,4,5,Card,Yes,3,,No,Yes,45
8087,0,E,2015,A,80,Male,Married,3,4,2,7,3,Cash,No,2,,Yes,No,14
8088,0,C,8457,C,75,Male,Married,2,6,4,9,1,Coupon,No,4,,No,No,50
8089,0,B,865,C,50,Female,Unmarried,6,5,3,2,2,Coupon,No,3,,Yes,Yes,180
8090,0,A,7116,E,25,Male,Married,2,7,10,10,2,Cash,No,4,,Yes,No,162
8091,0,G,6695,B,36,Male,Married,5,3,6,8,5,Cash,No,2,,Yes,No,10
8092,0,D,8578,B,27,Male,Married,4,2,6,4,7,Card,No,5,,No,No,181
8093,0,E,7846,D,47,Female,Married,2,6,5,2,1,Coupon,Yes,1,,No,No,88
8094,0,C,7701,F,46,Male,Married,1,3,9,3,5,Coupon,Yes,3,,No,Yes,90
8095,0,B,5810,F,9,Female,Married,7,1,2,10,8,Coupon,No,3,,Yes,No,176
8096,0,A,4898,E,14,Female,Married,5,1,4,1,7,Cash,No,5,,No,Yes,145
8097,0,E,1327,B,66,Male,Married,6,4,10,7,8,Other,No,4,,Yes,No,178
8098,0,C,6820,C,50,Female,Married,6,6,8,4,7,Cash,Yes,2,,No,Yes,37
8099,0,B,7430,B,10,Male,Married,6,6,8,3,2,Card,Yes,5,,No,Yes,43
8100,0,A,2744,D,17,Female,Unmarried,3,4,1,9,7,Coupon,Yes,1,,Yes,No,164
8101,0,G,5385,A,16,Male,Unmarried,1,3,2,1,3,Other,No,1,,No,No,111
8102,0,F,1555,C,27,Female,Married,1,5,8,6,8,Cash,Yes,3,,Yes,No,12
8103,0,H,4864,C,74,Male,Unmarried,2,2,2,4,5,Coupon,No,1,,No,Yes,167
8104,0,I,289,E,8,Female,Married,1,3,4,3,9,Cash,Yes,4,,Yes,No,103
8105,0,H,2745,B,59,Female,Married,5,2,7,3,8,Card,No,2,,Yes,Yes,53
8106,0,F,6686,B,19,Female,Married,1,1,8,1,9,Card,Yes,2,,No,No,43
8107,0,F,314,B,49,Male,Married,4,1,9,7,2,Other,No,4,,Yes,No,191
8108,0,H,7276,D,57,Male,Married,5,6,9,4,4,Other,No,4,,Yes,Yes,150
8109,0,I,2773,F,31,Female,Unmarried,5,2,8,2,8,Cash,No,2,,Yes,Yes,118
8110,0,H,7653,F,66,Male,Married,2,2,7,3,10,Coupon,Yes,1,,Yes,Yes,23
8111,0,B,2541,E,52,Female,Unmarried,2,2,2,10,7,Cash,Yes,1,,No,Yes,124
8112,0,I,554,B,37,Male,Married,7,5,2,9,2,Card,Yes,2,,Yes,Yes,144
8113,0,B,4578,C,78,Female,Unmarried,7,2,1,6,7,Other,Yes,3,,Yes,Yes,186
8114,0,G,6311,B,67,Female,Unmarried,4,2,4,9,3,Other,Yes,5,,Yes,No,44
8115,0,D,2916,D,68,Female,Unmarried,4,4,2,9,10,Other,Yes,5,,Yes,Yes,66
8116,0,E,8485,C,55,Female,Married,4,2,2,4,4,Other,Yes,4,,No,No,53
8117,0,C,8257,E,78,Male,Unmarried,6,7,6,9,6,Other,No,2,,Yes,Yes,130
8118,0,B,4912,B,32,Female,Married,6,7,6,10,4,Other,No,3,,Yes,No,194
8119,0,A,6269,B,75,Female,Unmarried,7,7,3,5,6,Card,Yes,2,,Yes,No,140
8120,0,G,3892,B,33,Female,Married,6,7,7,1,4,Coupon,Yes,5,,No,No,98
8121,0,D,7424,D,15,Female,Unmarried,3,5,9,2,5,Coupon,Yes,2,,Yes,No,23
8122,0,E,4743,F,45,Male,Married,4,2,9,8,3,Other,No,2,,No,No,129
8123,0,C,5979,F,77,Male,Married,1,2,6,3,7,Cash,No,2,,No,Yes,19
8124,0,B,6985,E,37,Male,Married,7,6,4,5,9,Other,No,3,,Yes,No,127
8125,0,A,3411,B,79,Male,Unmarried,7,3,8,10,6,Cash,Yes,5,,No,Yes,137
8126,0,E,7968,F,41,Male,Married,1,1,3,2,7,Cash,Yes,4,,No,Yes,27
8127,0,C,8800,C,18,Male,Married,2,3,9,7,5,Cash,No,2,,No,No,183
8128,0,B,2180,B,28,Female,Married,4,3,3,9,3,Coupon,No,1,,No,Yes,183
8129,0,A,3566,C,66,Female,Married,2,4,4,10,1,Coupon,No,1,,No,Yes,134
8130,0,G,7169,C,64,Male,Married,7,7,8,7,5,Card,No,3,,No,No,194
8131,0,F,3247,E,23,Female,Married,6,3,4,1,1,Card,No,2,,No,No,41
8132,0,H,8944,B,17,Female,Married,6,1,4,7,6,Card,Yes,4,,No,Yes,159
8133,0,I,2268,B,59,Female,Married,2,7,10,4,2,Coupon,No,1,,Yes,No,187
8134,0,H,7758,D,73,Male,Unmarried,2,6,5,9,4,Card,Yes,1,,No,Yes,54
8135,0,F,3691,F,47,Male,Married,3,2,3,2,8,Cash,No,4,,Yes,No,30
8136,0,F,7001,F,3,Male,Unmarried,7,2,2,9,6,Other,No,2,,No,Yes,109
8137,0,H,1129,E,27,Female,Married,4,4,4,4,4,Coupon,Yes,4,,No,No,126
8138,0,I,8622,D,16,Male,Married,3,6,5,7,4,Card,No,4,,No,No,46
8139,0,H,4930,E,30,Male,Unmarried,1,5,8,3,7,Cash,Yes,4,,Yes,No,50
8140,0,B,3416,B,1,Male,Married,6,2,5,1,3,Other,No,5,,Yes,No,13
8141,0,I,6629,A,42,Female,Married,3,6,9,10,9,Card,Yes,1,,No,Yes,191
8142,0,B,5485,F,7,Female,Married,7,2,1,2,2,Coupon,No,1,,No,No,200
8143,0,G,794,A,66,Male,Married,2,3,3,5,1,Card,Yes,4,,No,No,165
8144,0,D,6637,C,23,Female,Married,2,7,4,9,1,Cash,Yes,1,,No,Yes,133
8145,0,E,4869,A,6,Male,Married,5,1,1,8,6,Cash,Yes,5,,Yes,No,13
8146,0,C,8399,B,75,Female,Married,2,6,8,5,4,Other,No,5,,Yes,Yes,117
8147,0,B,7432,C,57,Male,Married,4,4,4,9,10,Coupon,No,3,,No,No,147
8148,0,A,6425,B,10,Male,Unmarried,3,6,1,8,10,Other,No,3,,No,No,17
8149,0,G,2559,D,43,Male,Married,2,4,6,8,6,Coupon,No,3,,No,No,79
8150,0,D,1548,A,70,Male,Married,2,4,7,9,1,Other,No,5,,No,No,146
8151,0,E,8634,E,51,Female,Married,5,2,9,1,3,Card,No,2,,Yes,No,192
8152,0,C,2547,B,25,Female,Married,5,6,8,1,4,Coupon,Yes,3,,Yes,Yes,36
8153,0,B,5010,A,80,Male,Married,3,7,10,10,3,Card,No,2,,Yes,No,50
8154,0,A,5605,F,14,Female,Married,6,3,6,2,4,Cash,Yes,4,,No,Yes,149
8155,0,E,3139,A,26,Male,Unmarried,2,6,6,10,4,Other,Yes,3,,Yes,Yes,74
8156,0,C,4489,C,72,Female,Married,4,7,4,9,5,Card,No,3,,Yes,Yes,5
8157,0,B,4105,A,45,Male,Married,2,2,6,10,1,Cash,Yes,3,,Yes,Yes,73
8158,0,A,3064,B,75,Female,Unmarried,5,4,10,7,10,Other,Yes,4,,No,Yes,143
8159,0,G,2467,C,29,Male,Married,2,4,6,1,4,Cash,No,5,,Yes,No,193
8160,0,F,4349,B,78,Male,Married,2,5,10,5,7,Other,No,5,,Yes,Yes,142
8161,0,H,282,D,56,Female,Married,7,2,4,1,1,Cash,Yes,2,,Yes,Yes,178
8162,0,I,4157,A,37,Female,Unmarried,3,7,4,6,6,Coupon,Yes,5,,Yes,No,34
8163,0,H,6619,C,61,Male,Married,3,1,6,7,8,Card,Yes,2,,Yes,No,15
8164,0,F,3427,C,33,Male,Married,2,6,4,1,8,Card,No,1,,Yes,Yes,99
8165,0,F,3640,E,62,Female,Unmarried,3,4,10,3,4,Cash,Yes,2,,No,Yes,117
8166,0,H,4878,B,22,Male,Married,1,4,2,6,3,Cash,No,4,,No,Yes,141
8167,0,I,6580,B,61,Female,Unmarried,6,1,10,8,10,Card,No,3,,No,No,190
8168,0,H,5907,D,12,Female,Married,7,6,8,7,10,Other,Yes,2,,Yes,Yes,65
8169,0,B,3067,F,10,Female,Married,2,2,4,8,7,Other,Yes,1,,No,Yes,169
8170,0,I,7282,F,42,Male,Married,6,1,2,2,7,Card,No,5,,Yes,Yes,199
8171,0,B,3004,E,29,Female,Unmarried,3,6,7,2,4,Card,No,4,,Yes,No,58
8172,0,G,5495,B,5,Male,Married,7,2,4,7,3,Card,No,3,,Yes,No,135
8173,0,D,4526,C,44,Male,Married,1,1,8,4,3,Other,Yes,2,,Yes,Yes,188
8174,0,E,2541,B,67,Male,Unmarried,4,3,5,8,6,Card,Yes,3,,Yes,No,65
8175,0,C,118,D,56,Male,Unmarried,4,3,3,5,8,Other,No,1,,Yes,Yes,131
8176,0,B,2750,A,57,Female,Married,4,2,9,6,1,Cash,No,4,,No,Yes,193
8177,0,A,7250,C,74,Male,Unmarried,7,2,10,8,7,Card,No,2,,No,No,38
8178,0,G,4635,C,61,Male,Married,4,7,3,8,10,Cash,Yes,5,,Yes,Yes,135
8179,0,D,6784,E,29,Male,Unmarried,4,6,4,10,10,Card,Yes,3,,No,No,119
8180,0,E,1619,B,15,Female,Married,6,5,7,2,3,Cash,Yes,3,,No,Yes,163
