Cust_id,Plan_Chg_Flag,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27
4889,No,North,Low,Unemployed,30,Male,3,200,7,Cash,Postpaid,1,2,300,300,600,300,300,200,1500,1,1,600,600,20,50,20,NA
4890,No,Central,Medium,Unemployed,20,Male,0,600,15,Cash,Postpaid,2,1,600,600,600,100,10,200,500,2,1,300,300,100,50,20,NA
4891,No,Central,High,Unemployed,20,Male,0,200,7,Card,Postpaid,2,2,300,600,300,100,10,200,1500,1,1,300,300,100,50,50,NA
4892,No,South,High,Govt,30,Male,3,200,7,Card,Postpaid,1,2,300,300,600,100,10,200,500,2,2,600,600,20,500,50,NA
4893,No,North,Medium,Govt,30,Male,3,200,7,Card,Postpaid,1,1,300,300,600,300,300,50,1500,1,2,300,600,20,50,50,NA
4894,No,North,Medium,Unemployed,20,Female,3,200,7,Card,Postpaid,2,1,300,300,600,300,300,200,1500,1,1,600,300,20,50,20,NA
4895,No,South,High,Unemployed,30,Female,3,1200,7,Cash,Postpaid,1,2,600,600,300,300,300,200,1500,2,1,300,300,20,50,20,NA
4896,No,South,Medium,Private,50,Female,0,200,7,Card,Postpaid,1,2,600,600,600,100,10,200,1500,1,1,600,300,20,500,50,NA
4897,No,South,Medium,Unemployed,50,Male,3,200,15,Cash,Postpaid,1,2,300,600,300,100,300,50,500,1,1,300,600,100,500,20,NA
4898,No,Central,Low,Unemployed,20,Female,0,600,7,Card,Postpaid,1,1,300,600,300,300,300,50,1500,2,1,600,300,20,50,50,NA
4899,No,Central,High,Unemployed,20,Male,0,200,15,Cash,Postpaid,1,2,300,300,600,300,10,50,500,2,2,600,300,100,500,20,NA
4900,No,South,Medium,Govt,50,Female,0,1200,15,Card,Postpaid,2,1,600,600,600,100,300,200,1500,1,2,600,300,100,500,50,NA
4901,No,Central,High,Unemployed,30,Male,3,600,15,Card,Postpaid,1,1,300,600,600,100,300,50,500,1,1,600,300,100,50,50,NA
4902,No,North,Low,Private,50,Male,0,600,15,Card,Postpaid,1,2,300,600,600,100,300,200,1500,1,1,600,300,20,50,50,NA
4903,No,North,Low,Unemployed,30,Male,0,600,15,Cash,Postpaid,2,1,600,300,300,100,300,200,500,1,2,300,600,20,50,20,NA
4904,No,Central,Low,Private,30,Female,3,1200,7,Card,Postpaid,2,1,300,300,300,100,10,200,500,1,2,300,600,100,500,20,NA
4905,No,Central,Medium,Unemployed,50,Female,3,200,7,Card,Postpaid,2,2,300,300,300,300,300,50,1500,2,1,600,600,100,500,50,NA
4906,No,North,Medium,Private,50,Male,0,200,7,Card,Postpaid,2,1,600,600,300,100,10,50,500,1,1,300,600,100,50,20,NA
4907,No,North,Low,Private,50,Male,3,1200,15,Card,Postpaid,2,1,300,600,300,300,10,200,1500,1,2,300,300,100,50,50,NA
4908,No,South,Low,Unemployed,20,Female,0,1200,7,Card,Postpaid,2,1,300,600,300,100,10,200,1500,2,2,300,600,20,500,20,NA
4909,No,South,High,Unemployed,20,Female,0,600,7,Cash,Postpaid,1,2,300,300,300,100,10,50,500,1,1,300,300,100,50,20,NA
4910,No,Central,Medium,Govt,50,Female,3,1200,7,Card,Postpaid,1,1,300,600,600,100,10,200,500,2,1,600,600,100,500,50,NA
4911,No,North,High,Private,30,Female,3,1200,15,Card,Postpaid,2,2,300,600,600,100,300,50,1500,2,2,600,300,20,50,50,NA
4912,No,South,High,Private,20,Male,0,200,15,Card,Postpaid,2,2,300,600,600,300,300,50,1500,2,1,300,300,20,500,20,NA
4913,No,South,Low,Private,50,Female,0,1200,7,Cash,Postpaid,2,2,600,300,300,100,10,50,500,1,1,300,600,20,50,50,NA
4914,No,South,High,Private,30,Male,0,600,15,Card,Postpaid,1,1,600,600,600,300,10,50,1500,1,1,600,600,100,50,50,NA
4915,No,South,Low,Private,30,Female,3,1200,7,Cash,Postpaid,1,2,300,300,300,300,300,200,1500,2,1,300,600,100,500,50,NA
4916,No,South,Low,Govt,30,Male,0,600,15,Cash,Postpaid,2,1,600,300,600,100,300,50,500,2,2,300,600,100,500,20,NA
4917,No,Central,High,Private,50,Male,0,1200,15,Cash,Postpaid,2,1,600,600,300,300,300,200,1500,1,2,300,600,20,500,20,NA
4918,No,North,High,Unemployed,50,Female,0,200,7,Cash,Postpaid,1,2,600,300,600,300,10,50,1500,2,2,300,600,100,50,20,NA
4919,No,North,High,Private,50,Male,0,200,7,Card,Postpaid,2,2,600,300,600,100,10,50,1500,1,2,300,600,20,50,50,NA
4920,No,South,Medium,Govt,50,Female,3,1200,7,Card,Postpaid,1,1,300,300,600,100,300,50,500,2,2,300,600,100,50,20,NA
4921,No,North,Medium,Private,30,Female,0,200,15,Cash,Postpaid,1,1,300,300,300,300,300,200,500,2,2,300,300,20,500,50,NA
4922,No,South,Medium,Govt,50,Female,3,600,7,Card,Postpaid,2,1,300,300,600,100,300,200,500,1,2,300,300,100,50,20,NA
4923,No,North,Medium,Private,20,Female,3,1200,7,Cash,Postpaid,1,1,300,600,600,300,300,200,1500,2,1,600,300,20,500,20,NA
4924,No,North,High,Private,30,Female,0,1200,7,Card,Postpaid,2,1,600,600,600,300,300,50,1500,1,2,600,300,20,50,20,NA
4925,No,North,High,Private,50,Female,0,1200,7,Card,Postpaid,2,1,300,300,300,100,10,200,500,2,2,600,600,20,50,50,NA
4926,No,Central,Medium,Private,30,Male,3,200,7,Cash,Postpaid,1,1,600,300,600,100,10,50,500,2,2,600,300,100,50,50,NA
4927,No,North,High,Govt,50,Female,0,600,15,Card,Postpaid,2,2,600,600,300,300,300,50,1500,1,1,300,600,20,50,20,NA
4928,No,Central,High,Unemployed,50,Male,3,200,15,Card,Postpaid,1,2,600,600,300,300,300,200,1500,1,2,600,600,20,500,50,NA
4929,No,Central,High,Unemployed,50,Male,0,200,7,Cash,Postpaid,2,1,600,300,300,300,10,50,500,1,2,300,300,100,500,50,NA
4930,No,North,Medium,Private,20,Male,3,600,7,Cash,Postpaid,2,1,300,300,300,100,300,200,500,1,1,600,600,20,50,20,NA
4931,No,South,Low,Unemployed,50,Female,3,200,7,Card,Postpaid,2,1,300,300,300,100,300,200,1500,2,1,600,300,100,500,50,NA
4932,No,South,Low,Private,50,Male,0,1200,15,Cash,Postpaid,1,1,300,300,300,300,10,200,500,1,2,300,600,100,500,20,NA
4933,No,South,Low,Unemployed,30,Male,0,200,7,Cash,Postpaid,2,2,600,300,300,100,300,200,1500,2,2,600,300,20,50,50,NA
4934,No,North,Medium,Unemployed,30,Male,0,600,15,Card,Postpaid,1,1,600,300,600,100,300,200,500,1,1,600,600,100,500,20,NA
4935,No,North,Low,Private,50,Male,3,600,7,Cash,Postpaid,2,1,600,300,600,100,10,50,500,2,2,300,600,100,500,20,NA
4936,No,South,Low,Unemployed,50,Female,0,600,15,Cash,Postpaid,2,2,600,600,600,100,10,200,1500,2,2,600,600,20,500,20,NA
4937,No,North,Medium,Private,30,Male,0,200,7,Cash,Postpaid,1,2,600,600,300,300,10,200,1500,1,1,300,300,20,50,20,NA
4938,No,South,High,Unemployed,30,Male,0,600,15,Card,Postpaid,2,1,600,600,300,300,10,200,500,2,2,300,300,100,50,20,NA
4939,No,North,High,Govt,50,Male,0,200,15,Cash,Postpaid,1,1,300,600,600,100,300,200,500,2,2,600,300,100,500,50,NA
4940,No,North,Low,Unemployed,50,Female,0,1200,7,Card,Postpaid,1,1,600,600,300,100,300,50,500,2,1,600,300,100,50,20,NA
4941,No,South,High,Govt,20,Male,0,1200,15,Cash,Postpaid,1,2,600,600,300,300,10,50,500,1,1,300,600,20,50,20,NA
4942,No,Central,Low,Private,30,Female,3,200,7,Cash,Postpaid,1,1,600,600,600,300,300,200,1500,2,2,300,300,100,50,50,NA
4943,No,Central,Medium,Private,50,Female,3,600,15,Cash,Postpaid,2,2,300,300,600,300,10,200,500,1,2,600,300,100,50,50,NA
4944,No,South,High,Private,20,Male,3,200,7,Card,Postpaid,1,2,300,600,600,300,300,50,1500,2,1,600,600,100,500,50,NA
4945,No,South,Medium,Unemployed,20,Male,3,1200,15,Card,Postpaid,2,2,300,300,300,300,10,200,1500,1,2,300,600,20,50,20,NA
4946,No,Central,Low,Private,50,Male,0,200,7,Cash,Postpaid,2,1,300,300,600,100,300,200,500,1,1,300,300,20,50,20,NA
4947,No,South,Low,Govt,30,Male,0,200,7,Cash,Postpaid,2,2,300,600,300,100,300,50,500,1,2,300,300,20,50,20,NA
4948,No,South,Low,Private,20,Female,0,1200,7,Card,Postpaid,1,1,300,600,300,100,10,50,1500,1,2,300,600,100,50,50,NA
4949,No,North,Medium,Private,20,Male,3,600,15,Card,Postpaid,1,2,600,300,600,100,300,50,500,1,2,300,300,100,500,20,NA
4950,No,North,Low,Unemployed,50,Male,3,600,15,Cash,Postpaid,1,1,300,600,300,300,300,50,1500,1,2,300,600,20,50,20,NA
4951,No,Central,Low,Unemployed,50,Female,3,1200,7,Cash,Postpaid,2,1,600,300,600,100,300,200,500,2,1,600,300,100,50,20,NA
4952,No,North,Low,Private,20,Male,3,200,15,Cash,Postpaid,2,1,300,300,300,100,10,50,1500,2,1,300,600,20,50,20,NA
4953,No,Central,Medium,Unemployed,20,Male,0,1200,15,Cash,Postpaid,1,1,600,600,600,300,10,200,500,2,2,300,600,20,500,50,NA
4954,No,South,Medium,Unemployed,30,Male,3,600,7,Cash,Postpaid,2,2,300,300,600,100,10,200,1500,2,2,300,300,20,500,20,NA
4955,No,South,Low,Unemployed,50,Male,3,600,15,Card,Postpaid,2,2,600,300,600,300,10,200,500,1,2,300,300,100,500,20,NA
4956,No,North,Low,Unemployed,50,Male,3,600,15,Cash,Postpaid,1,2,600,300,600,300,300,50,1500,2,1,300,300,20,500,20,NA
4957,No,South,Low,Govt,30,Male,3,200,15,Cash,Postpaid,2,2,300,300,600,100,10,50,500,1,1,600,600,20,500,20,NA
4958,No,North,Low,Private,30,Male,0,600,15,Card,Postpaid,1,2,600,300,300,100,300,200,500,1,2,300,600,100,500,20,NA
4959,No,North,Medium,Govt,20,Female,0,600,7,Cash,Postpaid,2,2,600,600,600,100,300,50,1500,2,1,300,300,20,500,20,NA
4960,No,South,High,Unemployed,30,Male,0,200,7,Cash,Postpaid,2,2,300,300,600,300,10,200,1500,2,1,600,300,100,500,50,NA
4961,No,North,Medium,Unemployed,30,Female,0,600,15,Cash,Postpaid,1,1,600,600,600,300,300,200,1500,2,1,600,300,100,500,50,NA
4962,No,North,Medium,Private,50,Male,0,600,7,Card,Postpaid,1,2,300,600,300,100,10,50,1500,2,1,600,600,100,500,50,NA
4963,No,South,Medium,Private,20,Male,0,600,7,Card,Postpaid,2,1,600,600,600,300,10,200,1500,1,2,300,600,100,50,20,NA
4964,No,North,Low,Unemployed,30,Male,0,200,7,Cash,Postpaid,1,1,300,300,600,100,300,50,500,2,1,600,600,20,50,20,NA
4965,No,North,Low,Unemployed,20,Female,0,1200,7,Card,Postpaid,2,1,600,300,300,300,10,50,1500,2,1,300,300,20,500,20,NA
4966,No,Central,Low,Govt,20,Male,3,600,15,Cash,Postpaid,1,1,600,600,300,100,300,200,1500,2,2,300,600,100,500,50,NA
4967,No,Central,High,Govt,20,Male,3,600,15,Cash,Postpaid,1,2,300,600,600,100,10,200,1500,2,1,600,600,100,500,20,NA
4968,No,North,Medium,Unemployed,20,Female,3,1200,15,Cash,Postpaid,1,1,600,600,300,300,300,50,500,1,2,600,300,20,50,50,NA
4969,No,South,High,Govt,50,Female,3,1200,7,Cash,Postpaid,2,1,600,300,600,100,10,50,1500,1,1,600,600,20,500,50,NA
4970,No,North,Medium,Govt,20,Female,0,600,15,Card,Postpaid,1,1,600,600,600,300,300,200,1500,1,2,600,300,100,500,50,NA
4971,No,South,Low,Govt,20,Female,3,600,15,Card,Postpaid,2,2,600,600,300,300,10,50,500,2,1,300,600,20,500,50,NA
4972,No,Central,Low,Private,30,Female,0,200,7,Card,Postpaid,1,1,300,300,300,300,300,50,1500,1,1,300,600,100,500,50,NA
4973,No,North,Medium,Govt,20,Male,0,200,7,Card,Postpaid,2,2,300,600,300,300,300,200,500,1,2,600,600,20,500,20,NA
4974,No,North,Low,Private,50,Female,3,200,7,Card,Postpaid,2,2,600,300,600,100,300,200,500,1,1,300,600,20,50,50,NA
4975,No,North,Low,Private,30,Male,3,1200,7,Card,Postpaid,2,1,300,300,600,300,10,50,500,1,1,600,600,100,500,20,NA
4976,No,Central,Medium,Unemployed,20,Female,0,200,15,Card,Postpaid,1,1,300,300,300,300,300,50,1500,2,1,300,300,100,500,50,NA
4977,No,North,High,Unemployed,30,Female,3,1200,15,Card,Postpaid,1,1,600,300,300,300,300,50,500,2,2,600,300,100,50,20,NA
4978,No,North,Low,Private,30,Male,3,600,7,Cash,Postpaid,1,2,300,600,600,100,300,50,1500,1,2,300,300,100,500,20,NA
4979,No,Central,High,Govt,20,Female,0,600,7,Cash,Postpaid,2,2,600,600,600,300,300,200,500,2,2,600,600,100,50,50,NA
4980,No,South,Low,Private,30,Male,0,1200,7,Card,Postpaid,2,2,300,600,600,100,300,200,1500,2,2,300,300,20,500,50,NA
4981,No,South,Medium,Govt,20,Female,3,200,7,Cash,Postpaid,1,1,600,300,300,300,300,200,500,2,2,600,600,20,500,50,NA
4982,No,Central,High,Private,20,Female,3,1200,15,Cash,Postpaid,2,1,600,300,300,300,300,50,1500,2,1,600,300,20,50,20,NA
4983,No,South,Medium,Govt,30,Male,0,1200,7,Card,Postpaid,2,1,300,300,600,300,10,200,1500,1,1,300,300,100,500,20,NA
4984,No,Central,Medium,Private,50,Female,0,1200,15,Card,Postpaid,1,1,300,600,300,300,10,50,1500,1,2,600,600,100,50,50,NA
4985,No,South,Low,Govt,20,Female,0,600,7,Card,Postpaid,2,2,600,300,600,300,10,200,500,2,2,600,300,20,50,20,NA
4986,No,North,Medium,Unemployed,30,Male,0,1200,15,Card,Postpaid,1,1,600,300,300,100,300,200,1500,1,2,300,300,20,500,20,NA
4987,No,Central,Low,Private,50,Male,3,200,7,Card,Postpaid,2,2,600,600,300,100,10,50,500,2,2,600,600,100,500,50,NA
4988,No,South,High,Govt,20,Male,3,600,7,Card,Postpaid,1,1,300,300,300,300,300,50,1500,1,1,300,600,20,500,50,NA
4989,No,Central,Medium,Govt,20,Female,3,1200,7,Cash,Postpaid,2,2,600,300,300,100,10,200,500,1,1,600,300,20,500,50,NA
4990,No,South,Low,Private,30,Female,0,1200,7,Cash,Postpaid,2,2,600,300,600,100,10,50,500,1,1,300,600,20,500,20,NA
4991,No,Central,Low,Private,30,Female,0,600,7,Card,Postpaid,2,1,600,600,600,300,300,50,500,2,1,300,600,20,50,50,NA
4992,No,North,Low,Private,30,Female,3,1200,15,Card,Postpaid,1,2,300,600,600,100,300,200,1500,2,1,300,600,100,50,20,NA
4993,No,North,Medium,Unemployed,30,Female,0,1200,15,Cash,Postpaid,2,2,300,600,300,300,300,50,1500,2,1,300,600,20,50,50,NA
4994,No,South,High,Private,30,Male,0,600,7,Cash,Postpaid,2,1,600,300,600,100,300,200,500,2,2,600,600,100,500,20,NA
4995,No,Central,Low,Govt,30,Female,3,1200,15,Card,Postpaid,2,1,600,300,600,100,10,50,1500,1,2,300,300,20,500,50,NA
4996,No,Central,High,Govt,30,Male,3,600,7,Cash,Postpaid,1,2,300,600,300,100,10,50,500,2,2,600,600,100,50,20,NA
4997,No,North,High,Private,30,Male,0,1200,15,Cash,Postpaid,2,2,600,600,300,100,10,50,500,1,2,300,600,100,500,50,NA
4998,No,Central,High,Private,20,Female,3,600,15,Card,Postpaid,1,2,600,600,600,300,10,200,1500,2,2,600,300,100,50,50,NA
4999,No,South,Low,Govt,20,Male,3,600,7,Card,Postpaid,1,2,300,600,600,300,300,200,1500,2,1,300,300,100,50,20,NA
5000,No,Central,Medium,Unemployed,20,Male,3,600,7,Cash,Postpaid,2,2,600,300,600,300,10,50,500,1,1,300,300,100,50,50,NA
5001,No,South,Medium,Private,20,Female,0,1200,15,Card,Postpaid,2,1,300,300,600,300,300,200,500,2,2,600,300,100,500,20,NA
5002,No,South,Low,Private,30,Female,0,1200,15,Card,Postpaid,2,2,300,300,600,100,10,200,1500,2,2,300,600,20,500,20,NA
5003,No,Central,Low,Private,50,Male,3,1200,15,Card,Postpaid,2,1,600,600,300,100,300,200,1500,2,2,300,300,20,500,50,NA
5004,No,North,Medium,Unemployed,30,Female,3,1200,7,Card,Postpaid,2,2,300,300,300,100,300,50,1500,1,2,600,300,100,500,20,NA
5005,No,South,Medium,Unemployed,30,Female,0,200,15,Card,Postpaid,2,1,600,600,600,100,300,200,500,2,1,600,600,20,50,20,NA
5006,No,South,Medium,Govt,20,Male,3,600,15,Card,Postpaid,2,1,300,600,300,300,300,50,500,2,1,600,300,20,500,50,NA
5007,No,North,Medium,Govt,30,Male,3,200,15,Card,Postpaid,2,1,600,300,600,100,300,200,1500,1,2,600,300,20,50,20,NA
5008,No,North,Low,Private,30,Male,3,600,15,Cash,Postpaid,1,1,300,300,300,100,10,50,1500,1,1,300,300,100,500,50,NA
5009,No,North,Low,Private,30,Male,0,600,7,Card,Postpaid,1,2,600,300,300,300,10,200,500,2,2,300,300,20,500,50,NA
5010,No,Central,Low,Govt,30,Male,3,1200,7,Cash,Postpaid,1,2,600,600,300,300,10,200,500,2,2,600,600,20,50,20,NA
5011,No,Central,Medium,Unemployed,50,Male,0,600,7,Cash,Postpaid,2,2,300,600,600,300,300,50,1500,1,2,600,300,20,50,50,NA
5012,No,South,Medium,Govt,20,Female,0,200,7,Cash,Postpaid,1,2,600,300,300,300,10,50,500,1,1,600,600,100,500,50,NA
5013,No,Central,High,Private,30,Female,0,200,7,Card,Postpaid,1,2,300,300,600,100,10,50,500,1,1,600,300,100,500,50,NA
5014,No,South,High,Govt,20,Female,3,600,7,Cash,Postpaid,1,2,300,600,600,100,300,200,1500,2,1,300,300,20,50,20,NA
5015,No,Central,Low,Unemployed,50,Male,0,600,7,Cash,Postpaid,2,2,300,300,600,100,10,200,1500,2,1,600,600,100,500,20,NA
5016,No,North,Medium,Private,30,Female,3,200,15,Cash,Postpaid,1,2,600,300,300,300,300,200,1500,2,1,600,600,20,50,50,NA
5017,No,Central,High,Unemployed,20,Male,3,600,15,Card,Postpaid,2,1,300,300,300,100,10,50,500,2,1,600,300,100,50,20,NA
5018,No,South,Low,Unemployed,30,Female,3,1200,7,Card,Postpaid,1,1,600,600,600,100,300,50,1500,1,2,300,600,100,50,20,NA
5019,No,North,Medium,Private,30,Female,0,600,7,Cash,Postpaid,1,2,300,600,300,100,10,50,500,1,2,600,300,100,50,50,NA
5020,No,North,High,Unemployed,20,Male,3,200,15,Cash,Postpaid,2,2,300,300,600,300,300,200,1500,1,1,600,600,100,500,20,NA
5021,No,North,High,Govt,50,Male,0,200,15,Cash,Postpaid,2,2,600,300,600,100,300,200,1500,1,1,600,600,20,500,20,NA
5022,No,Central,High,Govt,20,Female,0,600,15,Cash,Postpaid,1,1,300,600,300,300,10,200,1500,1,1,300,600,20,500,20,NA
5023,No,North,Low,Private,20,Male,3,1200,15,Card,Postpaid,1,2,300,300,300,100,10,200,500,2,1,600,300,20,500,50,NA
5024,No,Central,Medium,Private,30,Female,3,600,15,Cash,Postpaid,1,1,300,600,300,100,300,200,500,2,2,600,600,100,500,20,NA
5025,No,Central,High,Private,20,Female,3,200,7,Card,Postpaid,2,2,600,600,300,100,10,50,1500,1,1,600,300,20,500,50,NA
5026,No,North,Medium,Unemployed,30,Male,3,200,7,Card,Postpaid,1,1,600,300,300,100,10,50,1500,1,2,600,600,20,50,20,NA
5027,No,Central,Low,Private,50,Male,0,1200,7,Cash,Postpaid,2,1,600,600,600,100,300,50,500,1,2,600,600,100,500,20,NA
5028,No,Central,Low,Govt,30,Male,0,600,15,Cash,Postpaid,2,2,300,600,600,100,10,50,1500,1,2,300,600,20,50,20,NA
5029,No,North,Low,Private,30,Male,3,600,7,Cash,Postpaid,1,2,600,600,600,300,300,50,1500,2,2,300,600,20,50,20,NA
5030,No,Central,Low,Private,50,Female,3,600,15,Cash,Postpaid,2,1,600,600,600,300,300,50,1500,2,1,300,300,100,500,50,NA
5031,No,North,Low,Private,20,Female,0,1200,7,Card,Postpaid,1,2,300,300,300,100,10,50,500,2,1,300,300,100,50,20,NA
5032,No,Central,Low,Private,50,Male,3,200,7,Cash,Postpaid,2,2,600,300,300,100,10,50,500,1,2,600,300,100,500,50,NA
5033,No,South,High,Unemployed,30,Female,0,200,15,Card,Postpaid,1,2,600,300,300,300,300,50,1500,1,2,600,600,20,500,20,NA
5034,No,South,Low,Govt,20,Male,0,200,7,Card,Postpaid,1,1,300,600,600,300,300,50,500,1,2,600,600,100,500,50,NA
5035,No,North,High,Private,20,Female,3,1200,7,Card,Postpaid,1,2,300,300,600,100,300,50,500,1,1,600,600,100,50,20,NA
5036,No,Central,Medium,Unemployed,50,Male,0,200,7,Cash,Postpaid,1,1,600,300,600,300,10,200,500,1,1,300,600,100,50,50,NA
5037,No,North,Low,Govt,50,Male,0,1200,15,Cash,Postpaid,1,2,600,300,300,300,10,200,1500,1,2,600,600,20,500,50,NA
5038,No,North,Low,Govt,30,Female,0,600,15,Cash,Postpaid,2,2,300,300,300,100,300,50,1500,1,2,600,600,100,500,20,NA
5039,No,South,High,Private,30,Female,3,1200,15,Cash,Postpaid,1,1,600,300,600,100,300,200,500,2,1,600,600,20,50,20,NA
5040,No,South,Low,Govt,30,Male,3,200,15,Card,Postpaid,2,1,300,300,300,100,300,50,1500,1,1,600,600,20,50,50,NA
5041,No,Central,High,Private,50,Male,0,200,7,Cash,Postpaid,1,1,600,300,600,300,10,200,500,1,2,300,600,100,50,50,NA
5042,No,Central,High,Govt,30,Female,3,200,15,Cash,Postpaid,1,2,600,600,300,300,300,50,500,1,1,600,600,100,50,50,NA
5043,No,South,High,Unemployed,30,Female,3,200,15,Card,Postpaid,2,2,600,600,600,100,300,50,1500,2,1,300,600,20,500,20,NA
5044,No,South,Medium,Unemployed,30,Female,3,200,7,Cash,Postpaid,1,2,600,300,600,300,300,50,500,2,1,300,600,100,500,20,NA
5045,No,Central,High,Private,50,Female,0,1200,7,Cash,Postpaid,1,2,600,600,600,100,10,200,1500,1,2,300,300,20,50,20,NA
5046,No,North,Low,Private,30,Male,0,1200,15,Card,Postpaid,1,2,300,300,600,100,300,50,1500,1,2,300,600,20,50,50,NA
5047,No,South,Medium,Private,50,Male,0,200,15,Card,Postpaid,2,1,300,600,300,100,300,50,1500,2,1,600,600,20,500,20,NA
5048,No,North,High,Govt,50,Female,0,1200,15,Card,Postpaid,2,1,300,300,300,100,10,200,1500,2,2,600,600,20,50,20,NA
5049,No,North,Medium,Govt,30,Female,0,1200,7,Card,Postpaid,1,1,300,300,300,300,10,200,500,1,1,300,600,100,500,50,NA
5050,No,North,Medium,Govt,20,Female,3,200,7,Cash,Postpaid,2,1,600,300,600,100,10,50,500,1,2,600,300,100,500,20,NA
5051,No,Central,Medium,Govt,50,Female,0,200,15,Card,Postpaid,1,2,600,300,300,300,10,50,1500,1,2,300,300,20,50,20,NA
5052,No,South,Medium,Private,50,Female,3,1200,15,Cash,Postpaid,2,1,600,300,600,300,300,200,1500,1,1,600,600,100,500,50,NA
5053,No,South,Medium,Private,30,Female,3,200,15,Cash,Postpaid,2,2,600,300,300,300,300,50,1500,1,2,300,300,20,50,20,NA
5054,No,South,High,Unemployed,20,Female,0,600,7,Cash,Postpaid,2,1,600,600,600,300,300,200,1500,1,2,600,300,100,50,20,NA
5055,No,Central,Low,Govt,20,Female,3,600,15,Cash,Postpaid,1,2,600,300,300,100,300,200,500,2,1,300,300,20,50,50,NA
5056,No,North,High,Private,30,Male,0,200,7,Card,Postpaid,2,1,600,600,600,100,10,200,1500,2,1,300,300,100,50,50,NA
5057,No,South,Low,Unemployed,20,Female,0,200,15,Card,Postpaid,2,1,600,300,300,100,300,200,500,1,1,600,300,100,500,50,NA
5058,No,Central,Low,Govt,20,Male,3,1200,15,Cash,Postpaid,1,2,300,300,600,300,10,50,500,2,1,300,600,20,500,50,NA
5059,No,North,Low,Unemployed,50,Male,0,600,15,Cash,Postpaid,2,1,300,600,600,100,10,200,1500,1,1,300,600,20,500,50,NA
5060,No,Central,Medium,Private,50,Male,3,1200,7,Cash,Postpaid,1,2,600,600,300,100,10,200,500,1,2,300,600,20,500,20,NA
5061,No,Central,Low,Unemployed,20,Female,0,200,7,Card,Postpaid,1,1,600,300,300,300,10,200,1500,1,1,300,300,100,500,50,NA
5062,No,Central,Medium,Private,50,Male,0,600,7,Cash,Postpaid,2,1,300,600,300,100,10,200,500,2,1,300,600,100,500,50,NA
5063,No,North,High,Govt,20,Male,0,600,7,Card,Postpaid,1,2,600,300,600,300,300,50,1500,1,2,600,600,100,50,20,NA
5064,No,Central,Low,Private,30,Female,3,200,7,Card,Postpaid,2,1,300,600,600,100,10,200,500,1,1,600,600,100,500,20,NA
5065,No,Central,High,Private,50,Female,0,200,7,Cash,Postpaid,2,2,300,300,600,300,10,200,500,1,1,300,300,20,500,20,NA
5066,No,Central,High,Unemployed,20,Female,3,600,7,Cash,Postpaid,1,1,300,300,300,300,300,200,500,2,1,600,600,20,50,20,NA
5067,No,South,Medium,Govt,20,Female,0,1200,15,Card,Postpaid,1,1,600,300,300,300,10,50,1500,2,1,600,600,20,500,20,NA
5068,No,Central,Low,Private,50,Female,0,1200,7,Cash,Postpaid,2,1,300,300,600,300,300,200,500,1,1,300,600,20,500,50,NA
5069,No,North,Medium,Unemployed,30,Male,3,200,7,Card,Postpaid,1,1,600,600,300,100,10,200,1500,1,1,600,600,100,500,20,NA
5070,No,South,Low,Unemployed,50,Female,0,200,7,Cash,Postpaid,2,1,600,600,600,300,10,200,1500,2,2,600,300,20,500,50,NA
5071,No,North,Low,Private,20,Female,3,1200,15,Card,Postpaid,2,1,300,600,600,300,300,50,1500,1,1,300,300,100,500,50,NA
5072,No,North,High,Unemployed,50,Female,0,600,15,Card,Postpaid,1,1,600,600,600,100,10,200,1500,1,2,300,300,20,50,50,NA
5073,No,North,Low,Govt,30,Female,3,600,7,Card,Postpaid,1,1,300,300,600,300,10,200,1500,2,1,600,300,100,50,20,NA
5074,No,Central,Low,Govt,30,Female,3,200,7,Cash,Postpaid,1,2,300,300,600,100,10,200,1500,1,2,600,600,100,50,20,NA
5075,No,North,Low,Private,50,Male,0,200,15,Card,Postpaid,2,1,300,600,600,300,300,200,500,2,1,600,600,20,500,20,NA
5076,No,Central,Low,Unemployed,50,Female,3,600,7,Card,Postpaid,2,2,600,600,300,300,300,50,1500,1,2,600,600,20,50,50,NA
5077,No,Central,Medium,Govt,20,Male,0,200,15,Cash,Postpaid,2,2,300,600,600,300,10,50,500,2,1,300,600,20,50,50,NA
5078,No,Central,High,Unemployed,20,Male,0,200,7,Cash,Postpaid,1,1,600,600,600,100,300,50,500,2,2,600,600,20,500,20,NA
5079,No,Central,High,Private,50,Female,3,200,7,Card,Postpaid,1,2,300,600,600,300,10,50,500,1,2,600,300,20,500,50,NA
5080,No,Central,Low,Private,20,Female,0,1200,7,Card,Postpaid,1,1,600,300,300,100,10,50,1500,1,1,300,600,20,500,20,NA
5081,No,South,Low,Private,50,Female,3,1200,15,Cash,Postpaid,1,1,600,600,300,300,300,200,500,2,2,600,600,20,500,20,NA
5082,No,South,High,Private,50,Female,0,1200,15,Cash,Postpaid,2,1,300,600,300,300,10,50,500,2,1,300,300,100,50,50,NA
5083,No,North,Low,Private,20,Female,3,200,15,Card,Postpaid,1,2,300,600,300,100,10,50,500,2,1,300,300,20,500,20,NA
